gene_name	logFC	AveExpr	t	P.Value	adj.P.Val	B
UBAC1	1.57224701130614	7.50127065233318	7.96591984000363	6.74917458598593e-07	1.384476698258e-05	6.14292186447626
TSPYL5	1.09436479849279	3.8209623651157	7.95583995348014	6.85889838062642e-07	1.40147245853701e-05	6.12649569165536
PODNL1	-1.16158545047758	5.84931145346	-7.94936768322246	6.93033736994717e-07	1.41054339718866e-05	6.11594135032463
MCAT	1.01725619036573	5.09889841544121	7.93247885280472	7.12045291079477e-07	1.44214030348663e-05	6.08837440661962
CDKN1A	1.74418322205052	6.81339984563298	7.92586295260424	7.19641213076455e-07	1.45476308015514e-05	6.07756517140899
CYB5R3	1.41851356527195	8.04207328361362	7.91396065438915	7.3352148026189e-07	1.47440576817393e-05	6.05810416311954
SLC25A39	2.87127703595955	11.7023588896243	7.91389527275829	7.33598498401178e-07	1.47440576817393e-05	6.05799720777181
WDTC1	1.11279313815609	5.18034609455943	7.90215047580051	7.47572230156165e-07	1.49672282778483e-05	6.03877506825076
MIR181A2HG	-1.74522198163261	6.37342010160444	-7.89978273829059	7.50422990268481e-07	1.50011721979039e-05	6.03489767365354
RTL6	1.15096758436536	6.95032307411678	7.89407421867924	7.57343059740843e-07	1.50419200233647e-05	6.0255463488205
RNF19B	2.09209566237656	6.71217295896809	7.8925237765554	7.59234099539977e-07	1.50419200233647e-05	6.0230057628287
SHARPIN	2.32239010151558	8.09394397462088	7.88725909057132	7.65692377951355e-07	1.51267765108325e-05	6.01437654095549
FBXO7	2.31830391184546	11.9911824675447	7.88094743258226	7.73511045269069e-07	1.52200934284357e-05	6.00402636258047
HECTD3	1.84182157448582	5.45130323850475	7.88082812562622	7.73659642780764e-07	1.52200934284357e-05	6.00383066559746
GYPC	2.59038284443273	12.6247896653759	7.88050374970108	7.74063806325867e-07	1.52200934284357e-05	6.00329858816018
BAK1	1.08029232184863	7.04014527063024	7.87774954973602	7.77504402703941e-07	1.52446398958737e-05	5.99878027565658
HPS1	1.94296478796535	6.12885328158064	7.87162755189564	7.85209708670237e-07	1.53477886255797e-05	5.9887333939108
IMP4	1.10869074552372	8.19221207260659	7.87065307449022	7.86443583584732e-07	1.53477886255797e-05	5.98713370455296
PGAP2	1.28293614239431	6.01884845814724	7.86269128016665	7.96601264447726e-07	1.55314911952415e-05	5.97405896030157
TSPAN2	1.07635245084143	5.96269695296579	7.83518247241735	8.32769443337814e-07	1.60784082686117e-05	5.92881896727121
CCNI	1.01097468921983	10.3829414183553	7.8255709658323	8.45809184246942e-07	1.62929558649674e-05	5.91298828556116
POLD4	1.17286366786902	7.80016449245163	7.82038413743162	8.52934863956036e-07	1.63999328404155e-05	5.90444013713572
TNFSF4	1.92269573646054	5.74012925646768	7.81528859530286	8.5999647406275e-07	1.65052865150847e-05	5.89603891214654
ENDOD1	1.52305755792846	5.01144723243681	7.80588077405112	8.73195828401708e-07	1.67124874973545e-05	5.88051868672266
SMIM1	3.3835002845909	6.39484023523166	7.80304429796026	8.77217019383754e-07	1.67433682144409e-05	5.87583697347201
CRTC2	1.34350430116817	6.510619568596	7.79787802131003	8.84591088577723e-07	1.68379008119603e-05	5.86730705311869
DMTN	3.49500395083387	9.67690060648732	7.79576622154448	8.87624053648168e-07	1.68738303318647e-05	5.86381927499055
DHRSX	1.04264003340002	4.67226322748713	7.78266574301226	9.06684286789333e-07	1.70002601823144e-05	5.84216954619387
MARCHF2	2.80728071405802	8.50095407628817	7.7814641171792	9.08453927482574e-07	1.70127161895345e-05	5.84018259330496
SIGLEC17P	1.56408932452558	5.03186243677161	7.77546788531439	9.17338909880257e-07	1.71636989577775e-05	5.83026459426685
ZFYVE21	1.07813471156548	5.25952709033719	7.76430989737871	9.34115830426209e-07	1.7399575405671e-05	5.81179595283003
STK11	1.22999031212223	5.39196870157764	7.75892730286254	9.4232375056076e-07	1.75368047138257e-05	5.80288070910168
IPO11	-1.55120393192471	3.01335952497593	-7.7541482591328	9.4967471001115e-07	1.76021510314955e-05	5.79496185702802
IRF2	1.21256379802706	10.0538454630896	7.75241833391744	9.52350423951073e-07	1.76290457359958e-05	5.79209461978713
TST	1.75696246227221	7.89808987515384	7.73943324071326	9.72688882471156e-07	1.78471727934154e-05	5.77055978677302
GCDH	1.03601512693475	5.31063978934958	7.73124796652529	9.85743043013797e-07	1.80232877855862e-05	5.75697340484127
KRT18	-1.37955106544223	3.99974441829368	-7.72980953989785	9.88056011186947e-07	1.80497587612803e-05	5.75458488776266
IP6K1	1.05718374019701	6.72197736169057	7.72553430266287	9.94964182369114e-07	1.8154990460885e-05	5.74748417718572
ZBED6CL	1.06133964096662	6.17195835010358	7.72510570447058	9.95659523457545e-07	1.8154990460885e-05	5.74677218532
NELFE	1.02889600878124	8.15948677763793	7.72463288911999	9.96427191914165e-07	1.8154990460885e-05	5.74598671063914
TUBB3	2.12149101050868	7.93313637202654	7.72339128591502	9.98446029485419e-07	1.8175899709533e-05	5.74392392672571
CALCOCO1	1.5453605480759	6.76312471300519	7.71938388396656	1.00499134863389e-06	1.82500509167809e-05	5.73726465790559
CPA3	3.99546820466107	4.65330906833577	7.71769204972279	1.00776812655218e-06	1.82500509167809e-05	5.7344526137976
MYG1	1.42660700799361	6.83638865382104	7.71567855960279	1.01108332054357e-06	1.82820755185054e-05	5.73110543223214
DHPS	1.07131813212686	6.89078966117296	7.71225152877284	1.01675221888952e-06	1.8317344378647e-05	5.72540715104979
TICAM1	1.14256602007501	5.50741592022512	7.69738301315138	1.04173601809809e-06	1.86546753730149e-05	5.70066618798838
B9D2	1.03458480277126	5.69368110714033	7.69005649777899	1.05428282013693e-06	1.88321431591672e-05	5.68846398315135
TOMM40L	1.09423000767067	6.194148195122	7.69001491478567	1.05435448230789e-06	1.88321431591672e-05	5.68839470653686
POTEM	-1.7134391248065	2.93754321803522	-7.67723911230416	1.07661537257661e-06	1.91457730262062e-05	5.66709932921484
TUBG1	1.35423077721762	5.52843607494924	7.67021952694986	1.08905572041131e-06	1.93224147752616e-05	5.65538930157791
MYADM	1.31366807566512	8.46824955550003	7.67013136869193	1.08921291226669e-06	1.93224147752616e-05	5.65524219406227
GPR160	1.1345820684085	8.07105891663067	7.66450406688684	1.09929613605171e-06	1.94847204675537e-05	5.64584987356918
CXCR6	1.2017142636812	5.29384034804026	7.65020408273643	1.12536221678537e-06	1.98477372415633e-05	5.62196297531143
OST4	1.03259494117391	11.1512593164572	7.64985068970636	1.12601452810401e-06	1.98477372415633e-05	5.621372311212
CD19	1.18866175559603	5.5499983618691	7.6482010751253	1.12906472065849e-06	1.9860495954787e-05	5.61861490721435
KIAA0040	1.12663282366442	7.21212077218684	7.64252799694015	1.13962071402632e-06	2.0021762307062e-05	5.60912928560984
TAFA1	-1.0404302259281	3.34380708116655	-7.6399933015732	1.14437045514111e-06	2.0078937287766e-05	5.60488975772225
NRM	1.22661708021131	6.42753680395435	7.63055810762228	1.1622341621108e-06	2.02743063202347e-05	5.58910079645517
C2orf88	2.50915895837241	5.88102586250551	7.61209837226444	1.19803471777965e-06	2.08251614398322e-05	5.55817507870561
PLA2G15	1.06014194747624	4.4749868330604	7.61166992021504	1.19887924883705e-06	2.08251614398322e-05	5.55745674002006
TPST2	1.01974887276523	7.14034648897602	7.59188777028378	1.23855978353455e-06	2.13897634139882e-05	5.52426297738889
CCRL2	2.40950076010138	4.42921316151399	7.58939245195365	1.24366198585838e-06	2.14069936872752e-05	5.52007213687888
TMEM44-AS1	1.21370747229157	4.85374523634652	7.58799470978746	1.24652958433051e-06	2.14211295820988e-05	5.51772428459516
STIMATE	1.06660833893972	5.23479116654333	7.57625383962999	1.27089239744727e-06	2.1717627086321e-05	5.4979920969388
HEBP1	1.22010220983932	9.39141794111935	7.57566911360709	1.27211869904536e-06	2.1717627086321e-05	5.49700889154666
TTC14	-1.00652622176785	7.73421840379586	-7.5700835495712	1.28389557242118e-06	2.18650036178372e-05	5.48761452660911
CYSTM1	1.6161765658917	9.28629178143925	7.56495896646541	1.29480101142521e-06	2.19254372567798e-05	5.47899174589505
SLAMF6	1.33517264689029	6.60760951696303	7.56101443228602	1.30326132917674e-06	2.20150913759394e-05	5.47235211341912
DPF2	1.06951098219864	8.58456220811589	7.55199303684682	1.32282909554025e-06	2.22453577073057e-05	5.45715888527528
PKIA	1.41774448730739	4.85577503099062	7.5517819502772	1.32329062001564e-06	2.22453577073057e-05	5.45680325455549
SURF2	1.19848119425774	4.72317612205007	7.55038436309319	1.32635059658492e-06	2.22740016580668e-05	5.45444849884515
FAM153B	-1.2061071140463	2.92054193041608	-7.54374786716186	1.34098254655973e-06	2.24703436837985e-05	5.44326321464558
TMCO6	1.21253410785902	6.64865648373869	7.53316632398749	1.36466329424862e-06	2.27939196514129e-05	5.42541643614173
STING1	1.01653600835326	7.21792126092098	7.53069062494501	1.37026673138541e-06	2.28692036401299e-05	5.42123872788882
CCR3	2.07451653331566	7.76624988686589	7.52337191134757	1.38697315316191e-06	2.30926048852864e-05	5.40888360442613
TM7SF2	1.07218051528332	4.44555611807227	7.51820672810974	1.39889208330739e-06	2.32169344804763e-05	5.4001595703574
ARL2BP	1.00292783642437	6.61766928783045	7.5111074361136	1.41544946949125e-06	2.34544136874714e-05	5.388162863519
LRRTM2	-1.07144335117905	2.87508960162531	-7.50765839832552	1.42356750687052e-06	2.35383538109683e-05	5.38233203635943
CHTF8	1.01869302237973	6.97174484871684	7.49473660590333	1.45441802534909e-06	2.38595937663232e-05	5.36047242862525
CDC34	1.19578842743173	7.01838047833732	7.48895461697253	1.46844849284487e-06	2.40084423649919e-05	5.35068372717741
PIN4	-1.02516684959091	4.61929603850423	-7.48380187801591	1.48107153506419e-06	2.41614854366002e-05	5.34195646925957
LINC00919	-1.06203499402135	2.81167041569612	-7.47209785491468	1.51016795794315e-06	2.44985411653265e-05	5.3221197194296
BMX	1.30104898775789	3.5463179088385	7.46964236509366	1.51634799086299e-06	2.45474246904691e-05	5.31795561353152
CSNK2A1	1.01431334645938	5.82011418450807	7.467434627868	1.52192709432346e-06	2.46127465440125e-05	5.31421095031476
GBAP1	1.60317471370039	7.1894726575835	7.46620699405785	1.52503870849036e-06	2.46285951401723e-05	5.31212840504835
LINC00342	-1.33509990655283	6.30009715045478	-7.46057937409408	1.53938825403595e-06	2.48373687205708e-05	5.30257912696307
DENND1A	1.62660143809266	5.78669643189106	7.45329028570923	1.55818482833721e-06	2.50437996061408e-05	5.29020412214521
FKBP8	1.87808188154821	6.29022701051309	7.44859654602486	1.57041583172538e-06	2.51628380041897e-05	5.28223150108332
NEU1	1.36391975096674	6.69523987240252	7.43760822683763	1.59944428259256e-06	2.55494690838024e-05	5.26355531867164
SNHG16	1.20728281991454	7.61748741382267	7.43047718037785	1.61858304354643e-06	2.5697777362607e-05	5.2514262512832
FAM117A	1.42549114881307	9.72737485449482	7.42191817759705	1.64187143125266e-06	2.59097744317648e-05	5.2368591886416
TMEM140	2.02920891013145	9.39119581867664	7.41730468067279	1.65456971988651e-06	2.605104414813e-05	5.22900304182134
LINC02256	-1.27886062373883	6.1080779233194	-7.40706955624436	1.68310972279094e-06	2.6341361618053e-05	5.21156361166241
ABCD1	1.07566450358594	3.85596628738476	7.40367787757617	1.69268055905937e-06	2.64514620397728e-05	5.20578142356159
MICOS10P1	-1.14396218654117	3.92157889504959	-7.40319421865764	1.6940500125107e-06	2.64530474258969e-05	5.20495674540676
NINJ1	1.35519191360555	9.78657724199574	7.40105873113895	1.70011041370597e-06	2.65079995894873e-05	5.20131517986722
SHMT2	1.06423531088591	6.63319103865598	7.39898246027093	1.70602453452875e-06	2.65209268549469e-05	5.19777399375337
AGAP9	-1.33251155514962	3.69171627114786	-7.38780724533817	1.73822859589328e-06	2.69412518332285e-05	5.17870392251471
DUXAP8	-1.31003314848317	3.56703437203546	-7.3820550781638	1.75505241885687e-06	2.71214100460681e-05	5.16888138302332
GFUS	1.5771227643608	8.27745298081036	7.37093875660119	1.78805021588374e-06	2.75329925380161e-05	5.149885997235
PEF1	1.06979614220132	8.06967338013772	7.3669406180139	1.80007663010589e-06	2.76192600245518e-05	5.14304989027524
TGFB1I1	1.14652875449407	2.81984761192771	7.35757697947342	1.82857516589207e-06	2.78799149837268e-05	5.1270311277997
TREML2	1.49059384358213	6.32521123267776	7.35715557999643	1.82986876550447e-06	2.78799149837268e-05	5.12630993874802
VWCE	2.96268293220546	6.91628833285701	7.35534956023417	1.83542369475782e-06	2.7919004874845e-05	5.12321881415648
GNPDA1	1.15740431290659	7.39110610731163	7.34365512364013	1.87182327149844e-06	2.82970848478263e-05	5.10319213548358
TSSC4	1.02543388638825	6.40234466972167	7.32529678272526	1.9304968901706e-06	2.89605089254776e-05	5.07171557310671
C15orf39	1.30478262043166	6.49920126836162	7.32217083150526	1.94067782849603e-06	2.90823685006216e-05	5.06635130348959
ZFAND3	1.57514071705971	6.09630269891533	7.32179934900447	1.94189144479752e-06	2.90823685006216e-05	5.06571373371774
RNF10	2.83367619085661	10.15272665182	7.30896469768807	1.98431338641743e-06	2.96538294179373e-05	5.04367414083056
SH3RF3	1.35612920884958	4.35766417416845	7.30651829302415	1.9925089041335e-06	2.97549898053208e-05	5.03947061248086
EPHA1-AS1	-1.09764868923556	3.50694309676787	-7.30590955271073	1.99455370024706e-06	2.97636426838011e-05	5.03842451788548
ADIPOR1	2.52495081618498	11.5136783650087	7.30379923336628	2.00165941765614e-06	2.97919202593844e-05	5.03479762751292
UVRAG	1.00138774655337	6.79934638026783	7.30366208035912	2.00212214570305e-06	2.97919202593844e-05	5.03456188890137
KAT7	1.2603463110367	6.70148826469693	7.30216656728983	2.00717499500645e-06	2.98458194909655e-05	5.03199123250721
FOS	1.76145747433612	6.91647113407905	7.30104558902905	2.01097116617327e-06	2.98597014012147e-05	5.030064166596
ZC3HC1	1.14241228003482	5.73316722045212	7.29998401664672	2.0145730900365e-06	2.98919088224335e-05	5.02823906521978
COPZ1	1.03649684889977	8.45856858524499	7.29951984443899	2.01615015174007e-06	2.98940472392334e-05	5.02744099137184
LINC02076	-1.43808922580511	4.22716206680275	-7.29202589319874	2.04179109032144e-06	3.01884094445683e-05	5.01455216547115
DAD1	1.05556388695524	9.45930456447148	7.28912924087559	2.05179340532593e-06	3.03148116302475e-05	5.00956814613701
PINK1	2.18534942628931	8.50057218527332	7.27611085365905	2.09738406591517e-06	3.08706512511028e-05	4.98715424421825
BCKDK	1.30015318996596	6.47462002353905	7.27242131691327	2.11049683686299e-06	3.10283192463958e-05	4.98079767577408
FBXW4	1.05297914209394	7.77761998840819	7.26752982437248	2.12801384404225e-06	3.11760005719168e-05	4.97236740556088
BCR	1.08939147057992	5.57627382000107	7.25671665226396	2.16727930745471e-06	3.15738693520392e-05	4.95371966485754
RBCK1	1.26401630373733	8.0584209646107	7.25568343787518	2.1710706658436e-06	3.16070315637329e-05	4.95193700120196
EPM2A-DT	-1.14539232565261	3.02117766396838	-7.24896450811156	2.19589559588037e-06	3.19016531485072e-05	4.94034085316134
MXI1	1.81778082811496	11.5259408151275	7.24490672404034	2.21103192526128e-06	3.20100957840395e-05	4.93333453636411
AIFM1	1.02647556711424	5.30854820956653	7.23883608190495	2.23388081090563e-06	3.2251364344023e-05	4.92284850013933
GPKOW	1.01725082834382	7.10817373598235	7.23830613671096	2.23588712981016e-06	3.22580064329873e-05	4.92193286536988
MEIS3P1	-2.1353224311685	4.00571272131694	-7.23715318834633	2.24025859302141e-06	3.22764328505612e-05	4.91994067704542
SMIM5	2.85342865096467	7.07031191115306	7.22404166605155	2.29060558755609e-06	3.28882407209877e-05	4.897272257604
TFEB	1.00829703897073	7.88679159115989	7.22311668728444	2.29420184227526e-06	3.29066016139064e-05	4.89567217126458
ORC6	-1.3587035628791	4.67161771648412	-7.21351366152968	2.33188875853929e-06	3.33661613721857e-05	4.87905326799081
SF3A2	1.61169305361291	6.0333011830946	7.21166641314929	2.33921225119504e-06	3.34480095849424e-05	4.87585497602204
SEM1	-1.91524523725521	3.33507535063845	-7.20388952740346	2.37030900206162e-06	3.37769032793781e-05	4.86238504493895
CHST7	1.68236023185626	7.0366474374812	7.19360624370344	2.41209347500475e-06	3.42171913268734e-05	4.84456107479177
NR1H2	1.27207817621219	7.03580500057707	7.19357978754936	2.41220196385694e-06	3.42171913268734e-05	4.84451519959592
BAG1	1.91935348887327	9.05767396358002	7.19169856475431	2.41992940587406e-06	3.42268252646405e-05	4.84125289510253
MPND	1.47356270360149	5.33330710971039	7.19119940121505	2.42198415007315e-06	3.42326784138389e-05	4.84038719325653
GPR146	3.59910268417004	7.14046713154402	7.18804346392162	2.43501749939178e-06	3.43238750488591e-05	4.83491303746812
ABL1	1.25783931734093	4.72832031445015	7.17966585562671	2.46997244824196e-06	3.46061552822188e-05	4.8203749078282
MLF2	1.31385562946402	8.37502282077606	7.16883003168988	2.51596452528654e-06	3.50387529549585e-05	4.80155649624348
HSPB1	1.78845113384798	6.30957054670099	7.16473118870663	2.53359463808452e-06	3.52372342264795e-05	4.79443386167112
STRN4	1.36743271125459	5.61379565646406	7.15927509436279	2.55726338570249e-06	3.54954283117268e-05	4.78494909843343
PCGF1	1.02566412111196	5.79572362746049	7.15689100543905	2.5676781732561e-06	3.55340399616846e-05	4.78080335304195
APRT	1.17837348387501	8.33202106028719	7.14982000102592	2.59882933594108e-06	3.58576571470918e-05	4.76850279757791
TCL1A	1.14129235965422	7.13462414111966	7.14578167050774	2.6167972619871e-06	3.6081708182138e-05	4.76147470534022
ATP6V0C	1.92795960634167	10.4484731593775	7.13404021729507	2.66978106142417e-06	3.65465698841411e-05	4.74102768483663
GDE1	1.33973481994812	8.59757737335513	7.12738433317719	2.70031329508767e-06	3.68677591375124e-05	4.72942839022796
S100A11	1.13598273809939	12.4471607782257	7.12591878310196	2.7070850805269e-06	3.69190769239202e-05	4.72687353285286
TPRG1L	1.00496813237314	8.04565820044271	7.1168738227554	2.74927366328999e-06	3.72679318801532e-05	4.71109909004422
AK1	1.31154043713478	5.82951516582578	7.11251705688601	2.76983988580673e-06	3.744938412035e-05	4.70349682951078
LOC441666	-1.53085744127023	3.07981188874585	-7.1095205005736	2.7840785616877e-06	3.76175174572077e-05	4.69826651540254
BANF1	1.1751231754195	7.56061230699969	7.10782193878632	2.79218356213502e-06	3.76295435873778e-05	4.69530122231101
GLUL	1.67092253807378	9.50332277052339	7.09480592629745	2.8551169398134e-06	3.83044691951043e-05	4.67256502336241
UBE2M	1.75520628794066	6.40261386443022	7.08985203968069	2.87945756226973e-06	3.85566390655141e-05	4.66390546893243
CPQ	1.02632643951843	7.64785287366943	7.08370465882952	2.90996444798093e-06	3.89140477638766e-05	4.65315491668512
PARN	1.39566981289211	6.46741905365104	7.08124092645193	2.92228563617768e-06	3.89550945315903e-05	4.64884486548956
GSEC	1.53375665224118	4.23885205363154	7.07450399621843	2.9562565692943e-06	3.92824360182278e-05	4.6370549877719
LTBP2	1.43031440397364	3.77817213257432	7.05722216900605	3.04530215091257e-06	4.0328215980678e-05	4.60678236188618
GLB1	1.01830439139059	8.36999199862634	7.05009865945908	3.08281868935963e-06	4.06911070176509e-05	4.59429203060257
KIR2DS2	2.40553569695156	5.54580561971625	7.0467315534425	3.10071973558485e-06	4.08636861173538e-05	4.58838571065681
SRM	1.12293324905298	7.14145907895942	7.04305625695498	3.12038338856945e-06	4.101865655344e-05	4.58193699072653
RAB5C	1.05253303252772	6.4501310206273	7.03939515136627	3.14010079115102e-06	4.12264208338532e-05	4.57551130663999
NCAPD2	1.51352402682584	5.79898738775375	7.03490545719632	3.16445865908151e-06	4.14679249659286e-05	4.56762880981678
TMEM86B	2.42122533008552	5.90539140781379	7.03362180051917	3.17145911926704e-06	4.15335719687062e-05	4.56537459644003
CDK2AP2	1.02297633293595	8.64895110440935	7.03154452654527	3.18282191966233e-06	4.16301134094015e-05	4.5617262371873
PDIA5	1.12824461690738	5.58422681505254	7.02718980482346	3.20678085466754e-06	4.18385629706531e-05	4.55407600547142
ST6GALNAC4	1.94221296263028	5.6198622274667	7.02678490324586	3.20901811538033e-06	4.18415849519153e-05	4.55336455396226
H2BC12	1.30864015338013	10.5502724188337	7.02437391515925	3.22237372754404e-06	4.19091318491452e-05	4.54912774186703
F13A1	1.83982409518052	9.03682184474823	7.01018495350212	3.30215954222545e-06	4.26825603283193e-05	4.52417723237577
SGO2	-1.08891441635501	5.05454580494047	-7.00766931664302	3.31651940913192e-06	4.28258710357774e-05	4.51975070606776
GIMAP7	-1.57172584344988	11.2168067706631	-7.00657577647178	3.32278194607152e-06	4.28258710357774e-05	4.51782623370245
CTDSP2	1.17918337642061	8.32591053431398	7.00053776300668	3.35758402391136e-06	4.30786702994089e-05	4.50719721473952
DNAJB6	1.08948421445302	7.14955555046061	6.99399362308242	3.3957339930119e-06	4.34079672562588e-05	4.49567151904534
UBXN6	2.32343576356249	11.0161324594423	6.99360006342516	3.39804270085179e-06	4.34108798684446e-05	4.49497818278439
MARCKSL1	1.6075413964861	8.81442385486158	6.98963031938327	3.42142205617195e-06	4.36541216674198e-05	4.48798345964638
RNF182	3.39715140098134	3.7324818294347	6.98582719882975	3.44397785046981e-06	4.3798851395009e-05	4.4812802758091
NUDT16L2P	1.31631155977617	4.02622408484801	6.96457816756173	3.57289600047329e-06	4.49105288888671e-05	4.44379086159835
RNF123	2.62818554165402	7.3886834270077	6.96447182310139	3.57355373192979e-06	4.49105288888671e-05	4.44360308159448
ACRBP	1.73306478109911	6.13915970528983	6.96356833914686	3.579146811188e-06	4.49391183966022e-05	4.44200767211822
C6orf136	1.18817602501317	5.55073794531884	6.95385498645364	3.63985922000282e-06	4.55517354815229e-05	4.42484826740281
NFKBIE	1.04659511364802	6.83742063554984	6.9492477051499	3.66903204980229e-06	4.58427953058271e-05	4.41670455782256
CDCA4	1.3024095925113	6.07295978541284	6.94257448112797	3.71172025452403e-06	4.62016157218856e-05	4.40490391259013
ATP6	1.01814999728624	9.47455562473889	6.94097561553871	3.72202497802261e-06	4.62471024964311e-05	4.40207562792003
LINC00937	-1.0905799594808	3.35464465746161	-6.93975841522323	3.72988990385951e-06	4.62621659775964e-05	4.39992224506803
SLC6A8	3.57235747038786	7.67810270811564	6.92904892006255	3.79984245666007e-06	4.6906694278605e-05	4.3809669058567
SLC25A1	1.13691131095097	5.83209652629991	6.92249396959219	3.84333345665789e-06	4.73121973879014e-05	4.36935706664128
PPM1G	1.03918624894528	6.41823795783753	6.91319653368091	3.9059145791994e-06	4.78761398068495e-05	4.35287961714859
KTN1	-1.07664798797667	7.43631168443178	-6.91248015293073	3.91078052288142e-06	4.79076355069596e-05	4.35160950759602
GRAP2	1.21130051693689	4.51626113649493	6.9090156486416	3.9344023722978e-06	4.80638514217647e-05	4.34546609707103
ETHE1	1.16636378643532	7.01987226606819	6.90425129311731	3.96713069559775e-06	4.82578895460993e-05	4.33701500914399
PGRMC1	1.17316864947604	6.80173982861583	6.89961003505166	3.99928704820909e-06	4.85641015132352e-05	4.32877923985909
PIP4P1	1.01960614600939	7.33665534107232	6.89187140605463	4.05351018570598e-06	4.91117717212887e-05	4.31504062375754
PIM1	1.65702598079212	9.35641868861833	6.88587543908297	4.09605071685846e-06	4.94132269512439e-05	4.30439008388212
GPSM3	1.20624476168491	9.15535205591763	6.88187682679078	4.12467936563028e-06	4.96819058462927e-05	4.29728463569143
CTSD	1.36023450564424	6.84666306986309	6.87212297275106	4.19539396153389e-06	5.02905964733097e-05	4.2799429241392
TLR4	1.24140457100821	7.36326945040657	6.87191579898964	4.19690961844656e-06	5.02905964733097e-05	4.27957443938396
ARRB2	1.17569027242033	9.17529627907565	6.86699901572472	4.23304857833376e-06	5.0633823790413e-05	4.2708275671503
GYS1	1.00617927362041	4.71807602277935	6.86669938813141	4.23526136105219e-06	5.0633823790413e-05	4.27029442622768
ADA2	1.27754970227867	9.96109125177739	6.85784717264507	4.30118417461341e-06	5.12750310004486e-05	4.25453764856053
AHSA2P	-1.08595164724899	6.06617723220694	-6.85500977959923	4.32254051595557e-06	5.14795860510195e-05	4.24948483693773
PCK2	1.1023840208776	6.94955441415001	6.85491200164927	4.32327843741665e-06	5.14795860510195e-05	4.24931069463553
WDR54	1.16861095593176	6.33835958120192	6.83916263188931	4.44387245048847e-06	5.26110219518727e-05	4.22124375753622
USP39	1.01787173498934	6.93941275194957	6.83087022532736	4.50877517752356e-06	5.31124041521719e-05	4.2064520117408
KIFBP	1.02060060689955	5.69454273660669	6.82595469681048	4.54771459301018e-06	5.33827990013869e-05	4.19767932741588
ALAS1	1.51382333188053	7.64501585554277	6.82488916254434	4.55620168140254e-06	5.34297242706126e-05	4.19577723837378
ISG20	1.01282420043831	10.4400605026216	6.8197186154767	4.59762116748993e-06	5.38496672745597e-05	4.18654503535278
TCN1	2.8042178845146	5.81815072785379	6.81945345183893	4.59975587591148e-06	5.38496672745597e-05	4.18607147569965
AP1M1	1.30313619893531	6.87805408993768	6.81323832477554	4.65008859201498e-06	5.41653535491996e-05	4.17496898952251
MYL4	2.20327758024193	7.68095849059483	6.81196913535932	4.66043756504493e-06	5.42556074118122e-05	4.17270109367561
TUBB6	1.29011909195845	5.88090642105795	6.81003898100709	4.67622218102298e-06	5.43786773358425e-05	4.16925170018184
NPRL3	2.07064162340623	6.43093579198815	6.80819390689286	4.69136322380182e-06	5.44031237214861e-05	4.16595387015208
ABCG1	1.05465044233141	5.26244354028901	6.80769105051	4.69549863544017e-06	5.44208291847516e-05	4.16505499771277
ASGR1	1.1002941566025	5.02404879060101	6.78894137212708	4.85244245728013e-06	5.58673590197451e-05	4.13151424114547
RXRA	1.79941122062716	7.97940744233404	6.78681381639487	4.87059405357795e-06	5.6045412656229e-05	4.12770523173034
ADGRE1	1.49515681166235	7.26925452844488	6.77806092816979	4.9460199997333e-06	5.67568037593158e-05	4.11202812751831
CORO1B	1.02226940335712	5.67205274198368	6.77688139133697	4.95627725623167e-06	5.67821421778769e-05	4.10991467116424
